child_arch,latency
"{'wid': None, 'ks': [5, 7, 3, 7, 3, 3, 3, 3, 5, 7, 7, 3, 5, 7, 7, 7, 7, 3, 3, 5], 'e': [6, 6, 6, 6, 3, 3, 3, 3, 4, 4, 4, 4, 6, 6, 6, 6, 4, 4, 4, 4], 'd': [4, 2, 3, 4, 3], 'r': [160]}",31.29313796484327
"{'wid': None, 'ks': [5, 7, 3, 7, 5, 3, 3, 3, 5, 5, 5, 3, 5, 3, 5, 5, 3, 7, 3, 5], 'e': [6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6], 'd': [4, 4, 4, 4, 4], 'r': [192]}",53.507697778346625
"{'wid': None, 'ks': [3, 3, 5, 3, 7, 3, 5, 5, 7, 7, 3, 3, 7, 3, 3, 3, 3, 3, 5, 7], 'e': [6, 6, 6, 6, 6, 6, 6, 6, 3, 3, 3, 3, 6, 6, 6, 6, 4, 4, 4, 4], 'd': [4, 4, 2, 4, 3], 'r': [176]}",34.291318066861635
"{'wid': None, 'ks': [7, 5, 5, 7, 7, 5, 7, 5, 3, 3, 3, 5, 3, 7, 3, 7, 5, 3, 7, 7], 'e': [6, 6, 6, 6, 4, 4, 4, 4, 4, 4, 4, 4, 3, 3, 3, 3, 4, 4, 4, 4], 'd': [4, 3, 3, 2, 3], 'r': [224]}",52.89542855401935
"{'wid': None, 'ks': [3, 3, 3, 5, 5, 5, 3, 7, 3, 7, 7, 3, 7, 7, 5, 5, 7, 7, 5, 3], 'e': [3, 3, 3, 3, 4, 4, 4, 4, 4, 4, 4, 4, 6, 6, 6, 6, 6, 6, 6, 6], 'd': [2, 3, 3, 4, 4], 'r': [208]}",38.632540679215396
"{'wid': None, 'ks': [5, 3, 3, 5, 7, 3, 3, 5, 3, 3, 7, 7, 3, 5, 7, 3, 7, 7, 5, 3], 'e': [4, 4, 4, 4, 4, 4, 4, 4, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3], 'd': [3, 3, 2, 2, 2], 'r': [224]}",26.431731623125337
"{'wid': None, 'ks': [7, 5, 5, 7, 5, 7, 3, 5, 5, 7, 3, 7, 7, 5, 3, 5, 5, 7, 5, 7], 'e': [6, 6, 6, 6, 4, 4, 4, 4, 3, 3, 3, 3, 6, 6, 6, 6, 4, 4, 4, 4], 'd': [4, 3, 2, 4, 3], 'r': [176]}",38.57518517696381
"{'wid': None, 'ks': [7, 3, 7, 5, 7, 7, 7, 7, 5, 5, 7, 3, 5, 5, 7, 3, 3, 7, 5, 7], 'e': [3, 3, 3, 3, 3, 3, 3, 3, 6, 6, 6, 6, 6, 6, 6, 6, 4, 4, 4, 4], 'd': [2, 2, 4, 4, 3], 'r': [224]}",42.09572646204567
"{'wid': None, 'ks': [3, 5, 7, 7, 5, 3, 5, 5, 3, 5, 5, 3, 5, 5, 7, 7, 3, 3, 5, 3], 'e': [6, 6, 6, 6, 6, 6, 6, 6, 4, 4, 4, 4, 3, 3, 3, 3, 6, 6, 6, 6], 'd': [4, 4, 3, 2, 4], 'r': [208]}",52.978725163754135
"{'wid': None, 'ks': [7, 3, 5, 5, 5, 3, 3, 3, 7, 3, 3, 7, 3, 3, 3, 5, 7, 5, 7, 3], 'e': [4, 4, 4, 4, 6, 6, 6, 6, 4, 4, 4, 4, 6, 6, 6, 6, 6, 6, 6, 6], 'd': [3, 4, 3, 4, 4], 'r': [176]}",34.01122750376612
"{'wid': None, 'ks': [5, 3, 3, 7, 5, 3, 5, 7, 7, 3, 5, 7, 3, 5, 3, 7, 3, 5, 3, 5], 'e': [4, 4, 4, 4, 6, 6, 6, 6, 6, 6, 6, 6, 4, 4, 4, 4, 3, 3, 3, 3], 'd': [3, 4, 4, 3, 2], 'r': [176]}",26.96871320121024
"{'wid': None, 'ks': [3, 3, 7, 5, 3, 3, 3, 5, 5, 5, 5, 7, 3, 3, 3, 3, 5, 7, 5, 7], 'e': [6, 6, 6, 6, 3, 3, 3, 3, 6, 6, 6, 6, 3, 3, 3, 3, 4, 4, 4, 4], 'd': [4, 2, 4, 2, 3], 'r': [208]}",40.83536851179411
"{'wid': None, 'ks': [5, 3, 5, 3, 3, 5, 3, 3, 5, 7, 7, 7, 3, 5, 3, 5, 7, 7, 7, 7], 'e': [3, 3, 3, 3, 6, 6, 6, 6, 6, 6, 6, 6, 4, 4, 4, 4, 3, 3, 3, 3], 'd': [2, 4, 4, 3, 2], 'r': [192]}",27.668581964006936
